Ind_ID,label,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5148872,0,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,-15371.0,-3332,1,0,0,0,Core staff,2
5117323,0,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,-12116.0,-553,1,0,0,0,Managers,2
5088101,0,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-16971.0,-375,1,0,0,0,,1
5023587,0,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-14364.0,-6352,1,0,0,0,Laborers,1
5028547,0,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,-12692.0,-1056,1,0,1,0,Laborers,2
5053636,0,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,-21944.0,365243,1,0,0,0,,1
5149402,0,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689.0,-1172,1,0,0,0,Sales staff,3
5095554,0,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23235.0,365243,1,0,1,0,,2
5067090,0,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13643.0,-4663,1,0,1,0,Laborers,2
5010865,0,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173.0,-678,1,0,1,1,Core staff,3
5041147,0,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23236.0,365243,1,0,0,0,,2
5105555,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19802.0,-4532,1,0,0,0,Laborers,2
5136976,0,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-12677.0,-5587,1,0,0,0,Medicine staff,2
5058366,0,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-20125.0,365243,1,0,0,0,,1
5066458,0,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,,-1406,1,0,0,0,Laborers,1
5045844,0,F,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-20836.0,-8966,1,0,0,0,,2
5115814,0,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14336.0,-6860,1,0,0,0,Laborers,5
5062362,0,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-20814.0,365243,1,0,0,0,,2
5010596,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22927.0,365243,1,0,0,0,,2
5113472,0,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19200.0,-346,1,0,1,0,High skill tech staff,2
5041535,0,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19819.0,-1463,1,0,1,0,Laborers,1
5066617,0,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18730.0,-157,1,0,0,1,Cooking staff,2
5126751,0,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-16625.0,-561,1,0,0,0,,4
5009908,0,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19120.0,-3661,1,0,0,0,Drivers,2
5068337,0,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,2
5105535,0,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20309.0,365243,1,0,1,0,,1
5061724,0,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,-24295.0,365243,1,0,0,0,,1
5028919,0,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202.0,-1787,1,0,0,0,Sales staff,2
5035627,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-18110.0,-6764,1,0,0,0,Managers,2
5074705,0,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235.0,-10600,1,0,0,0,Laborers,1
5114061,0,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,-3999,1,1,1,0,,3
5100373,0,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12848.0,-3960,1,0,0,0,Core staff,4
5112765,0,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025.0,-2065,1,1,1,1,,3
5045439,0,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-23546.0,365243,1,0,0,0,,2
5113922,0,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478.0,365243,1,0,0,0,,1
5037125,0,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11664.0,-2227,1,0,1,0,Core staff,2
5029538,0,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783.0,-1205,1,0,0,0,Core staff,2
5010078,0,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12518.0,-1135,1,0,0,0,Cleaning staff,4
5085861,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,-5190,1,0,0,0,Cleaning staff,2
5009146,0,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825.0,-3720,1,1,1,0,Managers,2
5149433,0,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19584.0,-2633,1,0,0,0,,1
5061753,0,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23035.0,365243,1,0,1,0,,2
5143009,0,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18692.0,365243,1,0,1,0,,3
5079017,0,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,-9889.0,-1000,1,0,0,0,Managers,4
5096318,0,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9517.0,-158,1,0,0,0,Core staff,1
5038615,0,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331.0,-3272,1,0,0,0,Core staff,3
5047670,0,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069.0,-2500,1,1,1,1,Core staff,3
5044987,0,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,-20345.0,365243,1,0,1,0,,2
5036828,0,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-19207.0,-4327,1,0,0,0,Sales staff,2
5139892,0,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484.0,-6033,1,0,1,0,Medicine staff,2
5135446,0,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,-10035.0,-170,1,0,0,0,Cleaning staff,3
5095586,0,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-8784.0,-278,1,1,0,1,Medicine staff,2
5068963,0,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-15181.0,-3062,1,0,0,0,,2
5022047,0,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,-14917.0,-8157,1,1,1,0,Drivers,2
5048121,0,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091.0,-2653,1,0,1,0,,4
5117219,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107.0,-1953,1,0,0,0,Core staff,2
5009821,0,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14883.0,-5457,1,0,1,0,Cooking staff,2
5033500,0,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578.0,-1997,1,0,0,0,Laborers,2
5058281,0,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897.0,-3435,1,1,1,1,,2
5054373,0,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20723.0,365243,1,0,1,0,,1
5142988,0,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567.0,-1504,1,1,0,0,Core staff,3
5137229,0,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084.0,-2696,1,1,0,0,Drivers,2
5113373,0,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,-18979.0,365243,1,0,1,0,,3
5053152,0,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774.0,365243,1,0,0,0,,1
5090386,0,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21537.0,-13735,1,0,0,0,Core staff,1
5142899,0,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052.0,-227,1,0,0,0,Laborers,1
5113510,0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17176.0,-132,1,0,0,0,Laborers,2
5091457,0,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,,-6621,1,1,1,0,Medicine staff,4
5009791,0,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002.0,365243,1,0,1,0,,1
5149484,0,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11278.0,-2481,1,0,0,0,,3
5092221,0,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-11654.0,-2818,1,0,0,0,Laborers,2
5067003,0,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18752.0,-11906,1,0,1,0,Laborers,2
5023838,0,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801.0,-1077,1,0,1,0,Core staff,2
5095433,0,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-18764.0,-9258,1,0,0,0,High skill tech staff,2
5033797,0,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107.0,-2277,1,0,0,0,Core staff,2
5022803,0,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,1
5104953,0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21684.0,-2422,1,0,0,0,Drivers,2
5100098,0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10851.0,-826,1,0,0,0,,2
5091792,0,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15216.0,-2969,1,1,0,0,Low-skill Laborers,3
5149805,0,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-9873.0,-2086,1,0,1,1,,1
5089681,0,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028.0,-1070,1,1,0,0,,2
5052678,0,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15624.0,-8172,1,1,1,0,High skill tech staff,3
5116809,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18365.0,-701,1,0,0,0,High skill tech staff,2
5143353,0,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10578.0,-1384,1,1,0,0,Sales staff,2
5090232,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-21977.0,-9447,1,0,0,0,High skill tech staff,1
5117095,0,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010.0,365243,1,0,0,0,,2
5088987,0,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14622.0,-1160,1,1,1,0,Core staff,4
5021584,0,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-13052.0,-1952,1,0,0,0,Cooking staff,3
5009291,0,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140.0,-4816,1,0,1,0,Cleaning staff,2
5051007,0,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-10707.0,-1354,1,0,0,0,Managers,2
5024263,0,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276.0,-1128,1,0,1,0,Accountants,2
5125771,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360.0,-469,1,0,0,0,,2
5021879,0,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095.0,-217,1,0,1,0,Laborers,4
5137247,0,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17355.0,-3273,1,1,1,0,Secretaries,2
5096336,0,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23679.0,365243,1,0,1,0,,1
5061762,0,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,-11262.0,-563,1,0,0,1,Accountants,3
5069117,0,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20577.0,365243,1,0,0,0,,1
5009579,0,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21316.0,365243,1,0,0,0,,2
5048319,0,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,Core staff,1
5023389,0,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13536.0,-2092,1,0,0,0,Core staff,4
5143457,0,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,2
5089225,0,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23027.0,365243,1,0,1,0,,2
5069257,0,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12821.0,-931,1,0,1,1,Laborers,3
5044939,0,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,4
5022730,0,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262.0,-1674,1,0,0,0,Managers,5
5149413,0,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-10937.0,-168,1,0,1,0,Managers,4
5062745,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035.0,-1128,1,0,1,0,Cleaning staff,2
5105565,0,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23094.0,365243,1,0,1,0,,2
5114544,0,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-10794.0,-4029,1,0,0,1,Laborers,2
5100352,0,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,,-4967,1,1,1,0,Laborers,2
5078841,0,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20298.0,-3282,1,0,0,0,Medicine staff,2
5117392,0,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615.0,-339,1,0,0,0,Accountants,1
5022189,0,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170.0,-7979,1,0,0,0,High skill tech staff,2
5105422,0,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,-9683,1,0,0,0,,1
5143453,0,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,2
5067832,0,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-21377.0,-577,1,0,0,1,,2
5090995,0,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-10323.0,-2622,1,1,1,1,Managers,2
5089512,0,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810.0,-1678,1,1,1,1,Core staff,3
5116373,0,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10092.0,-976,1,0,0,0,,3
5149106,0,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12488.0,-3608,1,0,0,0,Security staff,4
5091737,0,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14716.0,-2057,1,0,0,0,Sales staff,1
5052620,0,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988.0,-1994,1,0,1,0,High skill tech staff,3
5087819,0,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15788.0,-1563,1,0,0,0,Security staff,4
5139757,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494,1,0,0,0,Laborers,2
5113639,0,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,-19700.0,365243,1,0,0,0,,2
5052811,0,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17189.0,-4523,1,0,0,0,Managers,2
5095751,0,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-12869.0,-340,1,1,1,0,Managers,2
5096785,0,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24194.0,365243,1,0,0,0,,2
5062286,0,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353.0,-1081,1,1,0,1,Core staff,2
5090805,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16814.0,-6614,1,0,0,0,,1
5079075,0,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15569.0,-1639,1,1,0,0,Core staff,2
5146447,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14394.0,-919,1,0,1,0,Managers,1
5051008,0,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10448.0,-3392,1,1,1,1,Realty agents,3
5100106,0,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660.0,-3261,1,1,1,0,Laborers,2
5094896,0,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14136.0,-3928,1,0,0,0,Managers,3
5050894,0,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18875.0,365243,1,0,0,0,,2
5054414,0,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,Managers,2
5025791,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18506.0,-3630,1,0,0,0,Core staff,2
5067949,0,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18133.0,-3591,1,0,1,1,,1
5142482,0,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312.0,-1199,1,0,0,0,Core staff,4
5041271,0,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,-19298.0,-2469,1,0,0,0,,1
5115957,0,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-15494.0,-4304,1,0,0,0,Sales staff,1
5010881,0,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20688.0,365243,1,0,1,0,,2
5029423,0,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206.0,-2514,1,0,0,1,Core staff,3
5105159,0,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238.0,-2187,1,1,1,0,Managers,4
5029610,0,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15161.0,-7140,1,0,0,0,Core staff,1
5117450,0,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11863.0,-96,1,1,0,0,,4
5143620,0,F,N,Y,0,,Pensioner,Secondary / secondary special,Married,House / apartment,-23208.0,365243,1,0,1,0,,2
5023949,0,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-14962.0,-5176,1,0,0,0,Laborers,3
5089737,0,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,-6761,1,1,1,0,Cleaning staff,2
5143402,0,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,-19270.0,-2356,1,0,1,0,Managers,2
5041921,0,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,,365243,1,0,1,0,,2
5136909,0,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15244.0,-2908,1,1,0,1,Managers,3
5143596,0,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639.0,-3333,1,1,0,0,Waiters/barmen staff,2
5095939,0,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17340.0,-3596,1,0,1,0,Managers,2
5113343,0,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11462.0,-4606,1,0,0,0,Laborers,4
5142920,0,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454.0,-4030,1,1,1,0,Sales staff,3
5114294,0,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19295.0,-5246,1,1,0,0,,1
5088055,0,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17937.0,-3054,1,0,0,0,Medicine staff,1
5142815,0,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359.0,-2906,1,0,1,0,Laborers,2
5054460,0,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18934.0,-1915,1,0,1,0,Laborers,3
5113134,0,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,-21845.0,365243,1,0,0,0,,1
5069380,0,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717.0,-1267,1,0,0,0,High skill tech staff,1
5065798,0,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22911.0,365243,1,0,0,0,,2
5036396,0,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13686.0,-1256,1,0,0,0,Cooking staff,2
5148535,0,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10473.0,-1721,1,0,1,0,,3
5105436,0,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358.0,-2317,1,0,0,0,,4
5105412,0,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12760.0,-1518,1,0,0,0,,4
5026177,0,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19171.0,-7804,1,1,0,0,Laborers,2
5142584,0,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,-9009.0,-864,1,0,0,0,Laborers,2
5054297,0,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14060.0,-7364,1,1,0,0,Cooking staff,2
5118108,0,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8304.0,-1101,1,1,0,0,Laborers,1
5054106,0,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21516.0,365243,1,0,0,0,,1
5010683,0,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297.0,-2231,1,0,0,0,Managers,2
5045850,0,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,-12621.0,-1327,1,0,0,0,Managers,4
5058371,0,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17468.0,-355,1,1,1,0,,2
5068147,0,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20441.0,365243,1,0,0,0,,1
5137187,0,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11405.0,-1934,1,1,0,0,,2
5139859,0,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011.0,365243,1,0,0,0,,1
5095873,0,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309.0,-5179,1,1,1,0,Core staff,2
5126809,0,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10676.0,-2326,1,0,1,1,Laborers,3
5096604,0,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,Core staff,3
5036765,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12834.0,-1224,1,0,0,1,Laborers,3
5091880,0,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463.0,-7048,1,0,0,0,Accountants,2
5090082,0,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15051.0,-1678,1,0,0,0,,2
5061481,0,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615.0,-2266,1,0,0,1,Managers,3
5125235,0,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766.0,-73,1,0,0,0,High skill tech staff,4
5089474,0,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-14344.0,-3443,1,0,0,0,Laborers,2
5126021,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788.0,-2661,1,1,1,0,Core staff,3
5114630,0,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738.0,-286,1,1,0,0,Sales staff,2
5010225,0,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3
5118526,0,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,-523,1,0,0,0,,2
5061340,0,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24302.0,365243,1,0,0,0,,1
5118527,0,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,-523,1,0,0,0,,2
5090186,0,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,-23451.0,365243,1,0,0,0,,2
5089596,0,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011.0,-978,1,0,0,0,Managers,2
5066865,0,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,-9905.0,-795,1,0,0,0,Sales staff,4
5061832,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22616.0,365243,1,0,0,0,,2
5009941,0,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710.0,-2351,1,0,0,0,Sales staff,4
5052731,0,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13812.0,-1114,1,0,0,0,Laborers,2
5137175,0,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20142.0,-3760,1,1,1,0,Sales staff,2
5045614,0,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-15556.0,-1327,1,0,0,0,Drivers,3
5067926,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22743.0,365243,1,0,0,0,,1
5047870,0,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569.0,-3322,1,0,0,0,,3
5025161,0,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12523.0,-5145,1,0,0,0,Laborers,2
5145694,0,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-9444.0,-663,1,1,1,0,,1
5113455,0,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140.0,-4119,1,0,0,0,Laborers,3
5150164,0,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-23643.0,365243,1,0,1,0,,1
5126321,0,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17778.0,-1719,1,1,1,0,High skill tech staff,2
